#!,Workbook:,Custom,Custom,,,,,,
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.,,,,,,,,
#!,For more information visit http://aka.ms/hackingstem/,,,,,,,,
-0.44,-12.48,-0.49,0.46,-11.63,0.45,2.54,2.51,,
-0.2,-11.15,-0.68,-1.44,-10.5,-0.51,2.54,2.52,,
0.51,-7.92,0.17,0.67,-9.9,-0.21,2.54,2.51,,
-0.06,-7.17,1.68,-0.02,-10.81,0.57,2.54,2.51,,
-1.16,-9.34,-2.27,-1.29,-12.5,-0.71,2.52,2.51,,
1.44,-7.45,-2.46,0.33,-7.53,-1.85,2.55,2.52,,
0.79,-5.59,0.71,-1.66,-10.33,0.02,2.53,2.5,,
0.16,-12.11,0.02,1.03,-6.47,-1.1,2.55,2.53,,
0.05,0.05,-65.58,-1.58,-15.19,-1.41,2.52,2.51,,
0.49,-8.94,0,0.14,-9.45,0.06,2.53,2.5,,
-1.68,-10.89,1.07,-2.07,-9.43,-0.32,2.54,2.52,,
-2.07,-13.61,-1.25,-0.65,-9.49,0.04,2.54,2.51,,
6.26,-23.69,1.37,0.65,-8.37,-0.29,2.53,2.51,,
2.09,-6.49,0.13,1.14,-9.51,0.31,2.54,2.52,,
0.33,-9.02,-0.84,0.49,-16.32,-0.98,2.55,2.5,,
1.64,-8.43,-0.73,0,-0.62,-0.62,2.52,2.51,,
1.61,-11.85,-0.28,-1.57,-11.9,0.23,2.53,2.51,,
8.44,-33.85,-1.54,1.71,-8.28,-0.76,2.53,2.52,,
-1.42,-13.57,-0.76,1.66,-6.9,-0.11,2.52,2.52,,
1.8,-1.04,-0.78,-0.76,-5.46,-1.66,2.53,2.51,,
-0.44,-17.99,1.16,3.18,-18.37,0.28,2.53,2.5,,
-1.7,-9.01,-1.04,1.67,-6.22,0.2,2.54,2.5,,
-1.19,-2.39,0.71,1.01,-0.28,0.81,2.53,2.52,,
-1.42,-11.17,-1.19,1.98,-10.47,-0.69,2.55,2.52,,
-2.15,-5.95,-2.59,1.8,-8.91,-0.78,2.53,2.51,,
-1.41,-12.29,0.94,-1.63,-12.27,0.75,2.55,2.52,,
-0.18,-5.27,2.17,1.04,-6.95,2.71,2.55,2.51,,
0.07,-10.92,0.44,-0.22,-11.54,-0.4,2.53,2.51,,
0.16,-11.81,-1.58,2.63,-7.79,-0.61,2.53,2.52,,
0.93,-10.05,-0.06,1.37,-7.29,0.88,2.52,2.51,,
1.6,-13.28,-1.58,0.34,-14.03,-1.98,2.54,2.52,,
1.41,-6.59,0.65,1.04,-6.95,-0.16,2.53,2.5,,
1.58,-9.3,2,0.24,-7.95,0.67,2.53,2.51,,
1.12,-7.36,2.5,1.85,-9.6,2.3,2.54,2.52,,
-0.2,-6.59,0.36,1.58,-10.13,0.61,2.53,2.5,,
1,-13.49,-1.6,0.87,-14.81,-0.57,2.53,2.51,,
0.82,-7.5,0.29,1.46,-5.63,-0.15,2.53,2.51,,
0.75,-6.72,-0.19,-0.35,-11.21,-0.2,2.54,2.51,,
1.2,-7.86,0.22,0.2,-7.92,-0.96,2.54,2.52,,
-1.86,-9.45,1.81,0.26,-9.25,2.43,2.53,2.5,,
-0.88,-6.86,1.15,2.31,-5.96,1.74,2.54,2.51,,
0.38,-12.58,-0.37,1.54,-7.86,0.3,2.54,2.51,,
0.25,-8.76,-2.05,-1.97,-9.48,-1.08,2.52,2.51,,
2.82,-7.96,2.61,1.58,-5.57,1.76,2.54,2.5,,
0.68,-9.01,0.06,1.4,-13.12,-0.06,2.52,2.51,,
2.48,-12.61,2.62,2.54,-10.87,2.69,2.53,2.51,,
-1.58,-2.6,2.05,-1.88,-5.14,1.09,2.54,2.51,,
1.93,-3.5,0.09,0.69,-12.26,-1.04,2.53,2.51,,
0.73,-16.32,0.12,-0.93,-12.5,-0.29,2.54,2.51,,
-1.97,-9.42,-1.19,1.41,-6.49,0.79,2.52,2.51,,
1.07,-5.3,-1.41,-1.08,-11.33,-3.31,2.53,2.5,,
2.96,-13.64,0.65,3.08,-9.49,0.22,2.53,2.52,,
-1.75,-12.57,-0.87,-0.55,-9.99,-0.39,2.53,2.5,,
-1.98,-13.62,-2.09,0,-12.91,-2.28,2.54,2.51,,
0.91,-12.13,0.96,3.24,-8.01,1.26,2.54,2.52,,
1.07,-8.05,-0.18,0.05,-9.94,-0.52,2.52,2.5,,
1.67,-5.78,1.4,-0.58,-4.32,0.62,2.53,2.51,,
-1.3,-10.63,-1.84,0,-7.07,-0.96,2.53,2.51,,
2.13,-11.97,-0.83,-1.01,-11.56,-0.4,2.53,2.52,,
1.24,-15.04,-0.74,2.38,-14.2,-0.52,2.52,2.51,,
-0.36,-9.9,-2.4,-0.55,-11.55,-2.36,2.54,2.51,,
0.49,-8.83,-2.56,-1.51,-8.52,-1.47,2.54,2.51,,
3.07,-9.84,0.62,-0.11,-7.93,-0.19,2.53,2.52,,
0.12,-2.52,2.32,-0.11,-4.55,1.52,2.54,2.52,,
1.87,-10,-0.63,-2.4,-11.76,-3.25,2.54,2.52,,
-0.46,-7.7,-0.54,-0.56,-4.07,-0.5,2.54,2.51,,
-0.43,-10.69,-0.99,0.03,-9.25,0.87,2.54,2.51,,
0.73,-10,-1.81,2.13,-7.2,-0.54,2.55,2.51,,
0.17,-15.79,0.93,-0.32,-13.58,1.06,2.53,2.5,,
-0.86,-8.95,-0.49,-0.8,-8.2,-0.77,2.54,2.52,,
-0.6,-15.77,-1.39,-0.79,-12.12,-2.3,2.54,2.52,,
-0.31,-18.82,-1.09,-0.87,-13.98,0.05,2.53,2.51,,
-0.78,-11.52,-2.48,-1.03,-11.1,-1.83,2.53,2.51,,
0.38,-10.34,-0.7,0.14,-16.45,-2.83,2.54,2.51,,
0.47,-10.96,-0.37,-2.1,-11.29,-1.2,2.54,2.53,,
0.26,-14.07,0.92,-0.48,-12.84,1.86,2.52,2.52,,
-1.21,-11.68,-2.43,0.35,-7.85,-0.94,2.54,2.51,,
-0.2,-8.3,1.64,-2.83,-8.51,1.2,2.53,2.53,,
-0.47,-4.26,1.46,0.94,-12.76,0.62,2.53,2.52,,
2.94,-5.08,-0.62,0.06,-6.75,-1.8,2.55,2.51,,
0.08,-9.37,-2.21,0.95,-6.37,-1.23,2.52,2.51,,
1.29,-4.63,-0.9,-0.41,-8.52,-1.12,2.54,2.51,,
1.43,-7.08,0.72,-1.95,-8.87,-0.1,2.52,2.52,,
0.67,-9.82,-0.19,0.11,-7.53,-0.88,2.54,2.51,,
1.88,-6.97,-0.96,2.34,-7.31,-0.26,2.55,2.52,,
-1.58,-9.84,-2.26,-1.76,-6.61,-2.7,2.53,2.51,,
0.11,-5.67,-0.01,-0.3,-5.29,0.08,2.56,2.52,,
-0.25,-11.35,-0.44,-0.33,-10.8,1.73,2.53,2.5,,
0.58,-9.91,-0.57,4.09,-10.98,0.45,2.54,2.52,,
1.56,-11.36,1.29,2.14,-9.1,0.52,2.53,2.52,,
2.76,-7.87,2.84,2.08,-9.7,2.23,2.54,2.53,,
2.57,-5.53,-0.91,-0.62,-10.81,-1.75,2.54,2.51,,
0,-8.23,0.37,3.07,-8.58,1.73,2.55,2.53,,
2.21,-9.93,1.27,1.98,-11.06,2.32,2.54,2.5,,
0.86,-7.79,0.26,0.76,-11.33,-0.18,2.53,2.51,,
0.08,-8.99,-1.17,0.92,-7.12,-1.14,2.53,2.51,,
1.59,-6.79,0.79,1.38,-12.27,0.76,2.53,2.52,,
1.88,-8.72,0.73,-0.94,-9.85,-0.34,2.55,2.52,,
-0.67,-11.67,0.04,2.5,-12.86,-0.51,2.54,2.51,,
0.64,-8.6,-0.61,-1.32,-12.58,-1.79,2.53,2.51,,
2.63,-6.17,1.02,0.74,-10.41,1.16,2.53,2.51,,
0.3,-13.71,-0.45,0.06,-15.81,0.11,2.53,2.51,,
-0.16,-8.31,0.51,-1.6,-9.42,-1,2.54,2.51,,
0.13,-5.76,-0.78,0.81,-8.61,-2.73,2.53,2.52,,
-0.43,-15.88,0.61,0.57,-13.38,0.39,2.53,2.52,,
0.25,-9.93,-0.24,1.17,-9.84,-1.05,2.54,2.52,,
-0.55,-10.53,-0.04,1.56,-7.6,0.78,2.52,2.52,,
0.77,-7.47,-0.05,-0.69,-8.05,-1.09,2.54,2.52,,
-2.63,-15,-1.71,0.23,-11.34,-1.49,2.54,2.52,,
4.98,-10.85,3.82,2.21,-14.26,0.53,2.52,2.53,,
0.07,-10.7,-1.05,2.2,-7.76,2.81,2.52,2.5,,
0.11,-7.99,0.12,3.37,-10.27,2.15,2.54,2.52,,
1.83,-10.98,2.68,1.47,-10.38,1.36,2.55,2.52,,
-0.9,-5.27,-0.13,-2.15,-4.53,0.54,2.53,2.52,,
0.81,-8.92,0.77,-1.56,-13.37,-0.53,2.54,2.51,,
3.28,-6.81,2.38,3.18,-9.4,1.84,2.52,2.52,,
4.45,-12.77,4.11,2.69,-15.97,2.59,2.55,2.52,,
1.8,-13.31,2.35,0.83,-9.32,2.71,2.55,2.51,,
1.43,-5.85,1.82,-0.01,-6.95,1.3,2.53,2.52,,
2.12,-8.88,1.61,0.82,-10.29,0.66,2.53,2.51,,
-0.68,-10.8,-0.04,-0.42,-7.19,-0.74,2.54,2.52,,
-0.07,-8.79,-1.73,-1.16,-11.85,-2.83,2.53,2.51,,
0.48,-14.82,-2.18,-1.36,-14.79,-1.44,2.52,2.52,,
2.15,-5,0.87,1.01,-5.52,-1.05,2.53,2.5,,
1.23,-10.98,1.56,2.33,-11.72,2.17,2.55,2.52,,
1.86,-7.65,2.61,1.75,-9.58,1.86,2.54,2.52,,
1.67,-11.34,1.75,0.76,-9.06,1.12,2.54,2.51,,
-1.18,-12.04,-1.11,2.95,-7.81,0.45,2.53,2.51,,
2.59,-4.34,-0.12,0.44,-6.12,-1.04,2.55,2.51,,
-0.03,-16.18,0.04,0.25,-13.67,-0.13,2.54,2.51,,
3.11,-12.91,0.43,-0.1,-9.08,-0.54,2.53,2.52,,
2.02,-12.21,2.01,1.35,-11.65,1.75,2.53,2.51,,
3.12,-13.09,0.77,0.6,-9.15,-1.41,2.54,2.52,,
-1.14,-6.59,1.93,1.41,-9.43,2.6,2.54,2.52,,
0.57,-2.91,-1.65,-0.49,-1.39,0.31,2.54,2.52,,
-0.82,-7.42,-3.3,-3.72,-8.86,-3.48,2.53,2.52,,
0.15,-14.81,-1.1,0.93,-9.56,0.33,2.54,2.51,,
2.42,-9.04,2.35,1.27,-12.52,1.58,2.54,2.51,,
4.2,-5.62,2.08,2.9,-7.65,1.17,2.53,2.52,,
-1.16,-7.11,-1.29,-0.45,-12.3,-2.22,2.53,2.52,,
0.26,-14.13,-1.99,-1.36,-13.96,-1.83,2.55,2.51,,
2.28,-9.26,-0.98,1.93,-9.4,2,2.54,2.52,,
0.24,-7.85,2,3.78,-4.8,3.17,2.54,2.53,,
2.46,-6.16,1.4,2.14,-11.1,0.59,2.54,2.52,,
1.09,-7.7,0.78,1.18,-10.92,0.85,2.53,2.51,,
-0.57,-10.45,-2.39,-2.09,-11.73,-1.6,2.53,2.52,,
-1.42,-8.13,-0.91,-1.32,-10.32,-1.64,2.54,2.51,,
-2.31,-10.65,0.01,-1.25,-7.52,2.43,2.54,2.52,,
-1.34,-5.62,0.18,0.95,-3.52,-0.43,2.56,2.52,,
2.16,-7.93,0.39,0.17,-13.13,0,2.54,2.52,,
0.09,-9.51,-1.41,-1.6,-13.41,-1.18,2.54,2.52,,
1.11,-12.31,0.13,0.46,-6.13,-0.37,2.53,2.51,,
1.36,-9.67,-1.32,1.61,-11.65,-0.79,2.56,2.52,,
0.61,-9.41,0.41,1.1,-4.32,0.99,2.53,2.52,,
0.29,-10.78,-1.13,-1.35,-7.03,-1.12,2.52,2.51,,
0.65,-14.03,-3.14,-0.85,-11.61,-2.53,2.53,2.5,,
0.95,-5.78,1.09,-0.65,-6.11,0,2.52,2.51,,
0.48,-8.23,0.57,-0.77,-10.52,0.51,2.52,2.5,,
1.23,-12.01,0.44,2.61,-10.82,-0.07,2.54,2.5,,
1.06,-9.28,-1.04,0.91,-9.55,-0.34,2.53,2.52,,
0.22,-15.81,-1.62,3.1,-10.99,-1.72,2.54,2.51,,
3.02,-10.94,2.53,2.5,-11.66,2.26,2.53,2.52,,
0.23,-10.18,1.03,0.21,-13.2,1.99,2.54,2.52,,
5.64,-2.67,2.77,3.01,-6.7,1.19,2.53,2.52,,
0.03,-11.27,-0.57,0.79,-8.37,-0.28,2.53,2.52,,
-1.73,-16.3,-1.06,2.97,-9.63,0.64,2.52,2.51,,
-2.3,-14.45,0.14,0.47,-9.39,2.15,2.53,2.51,,
-2.09,-6.08,-0.83,1.47,0.18,2.28,2.55,2.51,,
-1.03,-9.11,-3.72,0.41,-7.3,-2.28,2.53,2.51,,
-0.21,-9.45,-0.2,-0.93,-12.35,-0.4,2.54,2.5,,
0.22,-8.74,2.61,-0.58,-7.93,1.64,2.55,2.51,,
3.04,-4.11,-1.38,-0.77,-9.39,-3.93,2.52,2.51,,
0.83,-4.03,0.49,0.28,-10.93,-1.5,2.52,2.53,,
-0.18,-8.7,0.39,-1.83,-15.69,0.15,2.53,2.51,,
2.31,-8.97,0.76,-0.93,-14.93,0.51,2.53,2.53,,
-0.53,-10.82,-1.71,-0.04,-12.43,-0.94,2.53,2.52,,
0.04,-8.64,-0.63,0.6,-9.24,-0.2,2.53,2.52,,
-1.46,-13.68,-0.75,1.25,-8.82,1.5,2.54,2.52,,
-1.07,-14.58,0.8,2.75,-8.02,2.23,2.54,2.51,,
-0.01,-9.64,0.81,-0.07,-8.71,1.77,2.54,2.52,,
0.09,-9.5,-0.93,-0.21,-10.55,-1.77,2.54,2.5,,
1.7,-11.45,-1.28,2.4,-7,-1.32,2.55,2.51,,
1.39,-13.94,1.12,2.41,-8.61,1.73,2.53,2.52,,
-2.6,-12.91,-2.2,-0.23,-4.25,-0.03,2.55,2.5,,
1.33,-8.78,1.88,3.65,-7.97,3.29,2.53,2.51,,
1.73,-8.78,3.04,4.28,-7.88,1.65,2.53,2.51,,
1.55,-9.01,0.14,3.14,-9.09,0.85,2.54,2.51,,
1.2,-8.4,-1.13,2.15,-6.92,-0.93,2.53,2.51,,
0.38,-11.58,-0.11,-1.14,-7.86,-1.5,2.54,2.5,,
1.33,-13.18,0.05,0.52,-13.99,1.08,2.53,2.51,,
-0.38,-9.21,-1.75,-0.72,-9.67,-0.99,2.53,2.52,,
-1.11,-11.64,0.52,1.75,-3.61,1.47,2.53,2.5,,
-0.18,-8.58,-0.23,0.17,-8.63,0.53,2.54,2.51,,
1.39,-9.2,0.1,0.7,-7.53,0.58,2.53,2.51,,
0.25,-11.07,0.06,-2.44,-11.36,1.28,2.54,2.52,,
3.94,-9.01,2.43,3.09,-11.94,2.57,2.54,2.51,,
1.34,-11.53,-2.23,-1.25,-11.49,-3.98,2.54,2.53,,
-0.87,-8.18,2.06,2.62,-7.49,4.23,2.55,2.51,,
1.68,-10.75,0.9,2.29,-9.4,0.34,2.53,2.52,,
2.43,-7.43,0.26,0.21,-9.51,0.03,2.56,2.51,,
1.16,-4.17,0.71,0.92,-7.9,1.36,2.54,2.52,,
1.46,-10.95,-0.45,-0.83,-13.33,-0.48,2.52,2.51,,
1.51,-11.09,0.83,1.05,-9.9,0.43,2.54,2.53,,
1.21,-9.68,-0.36,2.97,-5.5,0.68,2.54,2.51,,
-0.14,-7.3,-0.94,1.98,-7.84,0,2.54,2.5,,
0.04,-7.23,1.19,0.34,-11.84,1.83,2.55,2.51,,
0.85,-7.37,1.37,1.16,-10.68,1.15,2.55,2.52,,
-0.26,-9.16,-1.71,0.79,-13.66,-1.4,2.53,2.52,,
0.51,-15.05,-0.31,0.65,-11.15,-0.16,2.54,2.52,,
-0.59,-9.83,-1.47,0,-3.75,-1.6,2.54,2.52,,
2.76,-12.74,2.38,2.43,-9.17,1.14,2.54,2.52,,
6.06,-8.85,4.15,2.08,-11.19,3.43,2.54,2.52,,
0.44,-5.36,-2.29,-2.16,-13.55,-2.14,2.52,2.51,,
0.96,-6.79,-1.7,0.33,-12.1,-1.66,2.53,2.52,,
0.94,-8.67,1.29,1.45,-10.03,0.82,2.54,2.52,,
1.02,-12.31,1.76,0.88,-9.81,1.97,2.53,2.52,,
1.19,-11.02,-0.06,0.88,-11.94,-0.36,2.54,2.52,,
0.74,-9.03,-0.96,0.38,-14.01,-1.63,2.54,2.51,,
0.06,-11.34,-0.6,1.25,-10.59,-0.21,2.53,2.51,,
-1,-10.24,-1.16,-0.43,-10.91,-0.82,2.53,2.52,,
-0.38,-13.24,1.29,-0.69,-9.24,0.76,2.54,2.51,,
1.25,-11.31,-0.83,1.71,-10.32,-0.44,2.54,2.51,,
1.53,-5.52,0.31,1.87,-7.39,0.25,2.52,2.53,,
3.39,-5.57,3.76,1.21,-10.33,2.27,2.53,2.51,,
2.97,-6.99,-0.65,-0.01,-11.22,-0.07,2.53,2.52,,
3.3,-12.12,3.55,0.07,-7.93,0.46,2.54,2.53,,
3.56,-9.41,1.84,1.96,-8.97,-0.48,2.53,2.52,,
0.99,-10.32,1.17,0.67,-12.65,0.1,2.53,2.52,,
0.97,-10.27,-1.24,0.76,-11.59,-1.33,2.54,2.52,,
0.65,-8.9,0.46,0.43,-9.1,1.48,2.55,2.52,,
-1.93,-6.24,0.99,-0.25,-7.16,0.65,2.53,2.53,,
-1.04,-10.42,0.71,3.27,-7.94,3.08,2.54,2.5,,
1.86,-12.68,1.62,0.34,-6.2,1.18,2.55,2.51,,
0.79,-7.57,-1.62,0.55,-8.64,-1.16,2.54,2.52,,
2.04,-7.86,0.07,2.31,-8.36,-0.26,2.53,2.52,,
3.22,-17.24,2.4,2.82,-17.37,1.8,2.52,2.51,,
1.57,-9.34,-1.3,0.18,-11.64,0.17,2.54,2.51,,
-3.11,-12.94,-2.79,0.16,-10.88,-2.71,2.53,2.52,,
-1.1,-8.57,-1.33,-1.07,-8.94,-1.29,2.54,2.5,,
-0.58,-7.7,-0.18,-0.45,-9.77,-0.03,2.55,2.52,,
1.59,-12.72,1.21,-2.23,-10.55,-0.36,2.53,2.52,,
1.54,-12.03,0.31,0.58,-12.9,-0.1,2.53,2.5,,
2.8,-3.72,1.18,2.11,-4.9,-0.88,2.55,2.52,,
2.7,-11.95,1.52,1.46,-10.99,1.72,2.54,2.51,,
-0.16,-5.33,-0.06,0.07,-6.39,-1.4,2.54,2.51,,
0.12,-9.22,-1.96,-0.74,-7.84,-2.39,2.54,2.51,,
1.43,-9.48,-1.87,-0.06,-9.67,-1.66,2.54,2.51,,
-1.85,-4.56,-1.08,-0.94,-9.59,1.06,2.53,2.51,,
0.83,-12.79,-1.07,-0.79,-10.2,-2.26,2.54,2.52,,
3.59,-8.43,-0.74,-0.08,-12.52,-2.38,2.54,2.52,,
-1.47,-11.35,0.14,2.4,-10.98,1.18,2.55,2.51,,
3.19,-8.86,0.04,1.41,-11.19,0.53,2.53,2.52,,
-0.98,-8.67,-1.47,-1.85,-4.13,-1.43,2.54,2.51,,
1.06,-6.07,0.95,1.76,-9.82,0.95,2.54,2.52,,
1.68,-10.81,1.18,1.58,-9.7,-0.11,2.52,2.51,,
-0.23,-12.27,3.13,1.35,-7.75,2.53,2.53,2.51,,
-0.91,-12.82,1.17,0.64,-13.74,1.32,2.54,2.51,,
-1.36,-8.64,0.53,-0.78,-11.86,0.36,2.52,2.52,,
-0.33,-5.24,-0.73,-1.89,-10.56,1.53,2.54,2.52,,
-0.74,-9.93,-1.74,-0.96,-12.71,-2.53,2.53,2.51,,
0.22,-10.07,-0.62,-2.16,-9.23,-1.81,2.54,2.51,,
1.65,-8.94,1.81,0.87,-15.44,1.25,2.54,2.52,,
1.09,-10.64,-1.8,1.38,-8.12,-1.71,2.54,2.51,,
1.92,-5.74,-0.6,1.29,-7.09,-1.17,2.51,2.52,,
1.43,-12.55,0.65,0.52,-9.21,0.22,2.54,2.53,,
-0.04,-10.81,1.25,0.35,-11.55,1.36,2.54,2.51,,
1.6,-12.77,2.33,3.07,-10.47,2.05,2.54,2.52,,
0.04,-10.22,0.72,1.22,-9.61,1.45,2.54,2.51,,
1.41,-7.63,-0.07,1.08,-13.76,-0.63,2.54,2.53,,
-1.93,-13.02,-2.87,0.11,-13.69,-1.75,2.53,2.51,,
2.44,-13.78,-0.63,1.32,-9.99,-0.14,2.54,2.52,,
3.19,-8.45,2.87,0.1,-5.43,1.74,2.54,2.53,,
-1.84,-8.26,-0.69,0.3,-4.65,0.39,2.53,2.52,,
1.89,-13.88,-0.23,5.12,-8.85,1.46,2.54,2.52,,
2.44,-10.04,1.82,1.17,-11.62,0.5,2.55,2.53,,
-0.06,-10.37,0.91,1.46,-8.04,0.74,2.53,2.53,,
-1.14,-11.26,-0.91,0.17,-10.44,-0.58,2.54,2.51,,
0.51,-11.21,-0.84,0.42,-12.3,-1.19,2.54,2.52,,
0.26,-8.17,-1.43,-0.77,-7.56,-2.67,2.53,2.51,,
1.67,-3.66,0.31,0.4,-7.86,-0.99,2.54,2.51,,
-0.53,-10.65,-0.54,-1.38,-11.99,-1.49,2.53,2.52,,
0.51,-9.72,-0.2,0.28,-8.42,0.08,2.53,2.51,,
0.83,-15.74,0.75,-0.79,-11.35,1.48,2.52,2.52,,
1.07,-7.32,0.03,-0.23,-11.88,-0.31,2.54,2.52,,
-0.9,-10.82,0.01,0.79,-9.11,0.52,2.54,2.52,,
0.74,-6.95,2.19,-0.03,-8.83,1.91,2.53,2.51,,
4.46,-4.4,3.64,3.22,-7.54,0.14,2.53,2.52,,
1.97,-8.24,1.49,1.2,-7.49,0.22,2.54,2.52,,
1.58,-9.9,0.16,-1.7,-11.71,0.6,2.53,2.51,,
-0.33,-12.83,1.31,-0.21,-7.84,1.59,2.56,2.52,,
0.12,-5.53,-0.02,0.93,-8.09,0.5,2.54,2.51,,
0.19,-11.6,-1,0.07,-11.81,-0.42,2.54,2.52,,
-1.7,-16.79,-1.45,1.02,-14.36,-0.12,2.53,2.51,,
-0.46,-11.67,-0.44,-0.16,-10.77,-0.04,2.54,2.5,,
-0.57,-12.15,-1.86,0.65,-9.84,-0.67,2.54,2.52,,
0.1,-9.14,-0.57,-0.85,-10.5,-0.49,2.53,2.5,,
2.9,-9.62,0.77,0.46,-12.51,-2.06,2.53,2.5,,
1.29,-15.58,-1.73,2.44,-13.66,-2.3,2.53,2.53,,
-0.51,-9.03,1.27,-1.19,-11.23,1.62,2.54,2.51,,
1.97,-7.94,2.19,-0.7,-7.65,0.12,2.53,2.51,,
1.14,-11.94,-1.3,-1.56,-15.54,-1.23,2.53,2.51,,
1.86,-3.9,-0.57,1.72,-5.04,-1.04,2.53,2.52,,
2.25,-9.87,3.68,0.7,-7.71,2.04,2.54,2.51,,
0.93,-7.89,-0.22,1.14,-16.95,0.62,2.55,2.51,,
-0.2,-10.4,1.95,0.6,-10.63,1.44,2.55,2.52,,
-0.08,-7.1,-1.54,0.56,-8.57,-2.63,2.54,2.52,,
0.23,-8.06,-0.2,0.67,-7.22,-0.29,2.53,2.5,,
0.13,-5.78,-2.11,-2.38,-7.65,-1.92,2.54,2.52,,
2.36,-8.8,0.06,-1.97,-12.22,-1.27,2.52,2.51,,
1.35,-7.36,-0.1,0.83,-4.39,-1.33,2.54,2.51,,
0.98,-6.67,-0.32,2.18,-7.13,0.07,2.53,2.52,,
0.79,-12.19,0.23,-0.19,-9.5,0.38,2.53,2.51,,
0.94,-3.58,-1.43,0.81,-8.57,-1.44,2.53,2.52,,
0.65,-11.99,-0.32,0.44,-10.25,-1.39,2.53,2.51,,
-0.71,-11.46,2.66,0.08,-7.39,2.3,2.53,2.5,,
0.43,-8.66,0,0.8,-6.1,0.35,2.53,2.52,,
-1.37,-10.68,-0.77,-1.14,-12.41,-1.64,2.52,2.51,,
0.8,-8.95,0.83,4.17,-10.99,2.7,2.54,2.52,,
0.91,-11.48,-2.17,-0.44,-9.18,-2.53,2.53,2.51,,
0.47,-9.59,-1.16,-0.05,-12.58,-0.99,2.54,2.52,,
4.36,-12.19,4.02,1.22,-18.93,1.9,2.53,2.5,,
1.92,-9.21,2.03,1.25,-10.36,3.25,2.55,2.5,,
2.07,-9.46,2.49,3.26,-9.45,2.12,2.54,2.52,,
4.6,-9.68,1.53,2.23,-14.73,0.44,2.53,2.52,,
1.12,-10.76,-0.65,-0.07,-14.51,-1.47,2.55,2.52,,
-1.67,-8.19,-2.82,-3.41,-10.04,-2.72,2.53,2.51,,
-1.56,-9.67,-2.79,0.37,-4.89,-1.75,2.52,2.51,,
1.97,-11.79,1.92,0.42,-11.99,0.83,2.53,2.5,,
2.72,-13.08,3.99,1.62,-10.23,2.21,2.52,2.5,,
2.72,-10.32,2.49,2.81,-10.14,2.37,2.53,2.51,,
0.34,-12.02,-0.94,2.21,-12.06,-1.13,2.53,2.52,,
0.66,-11.17,0.4,0.12,-12.59,-1.12,2.52,2.51,,
1.72,-7.98,1.93,-1.41,-10.07,-0.34,2.53,2.51,,
0.59,-7.81,-0.97,-0.37,-9.22,-1.92,2.54,2.5,,
-0.99,-8.63,1.12,3.36,-7.21,3.44,2.53,2.51,,
0.25,-11.81,-0.46,0.89,-11.6,-0.08,2.54,2.5,,
1.42,-6.9,-1.7,-0.37,-9.7,-2.67,2.53,2.51,,
1.4,-10.29,1.88,0.25,-7.53,4.01,2.53,2.51,,
1.08,-7.3,1.38,1.45,-10.08,0.11,2.54,2.52,,
-1.03,-11.83,0.04,-1.22,-8.76,0.49,2.54,2.5,,
1.36,-7.5,-1,1.13,-9.17,-0.82,2.53,2.5,,
0.84,-5.75,0.45,-0.38,-1.75,0.65,2.54,2.52,,
1.08,-4.51,-1.01,0.18,-14.72,-1.02,2.54,2.51,,
-0.12,-8.29,-0.14,-0.1,-11.26,0.09,2.52,2.52,,
-0.3,-16.56,-1.34,-2.01,-14.91,-1.47,2.53,2.52,,
2.62,-8.94,-2.13,0.31,-14.24,-4.51,2.53,2.5,,
-2.83,-5.32,-0.71,1.29,-2.42,1.1,2.54,2.51,,
-0.21,-10.31,-2.05,-0.39,-8.82,-1.4,2.54,2.51,,
1.39,-14,-0.39,1.31,-16.28,0.24,2.52,2.52,,
-1.53,-8.11,2.05,0.12,-9.42,1.65,2.54,2.51,,
1.53,-7.37,-0.09,5.5,-7.93,0.4,2.54,2.51,,
1.1,-7.37,0.9,-0.43,-16.26,-1.07,2.54,2.52,,
0.53,-12.89,2.51,1.68,-12.51,3.64,2.55,2.51,,
2.96,-11.63,0.88,2.27,-10.68,-0.88,2.52,2.52,,
3.33,-8.95,2.93,-0.21,-8.17,0.25,2.54,2.53,,
2.65,-13.61,-0.57,1.85,-13.48,-0.04,2.53,2.52,,
1.14,-8.74,-1.61,0.25,-12.95,-1.87,2.54,2.51,,
-1.81,-10.54,-1.28,0.94,-14.1,-1.3,2.54,2.52,,
0.8,-11.48,-0.21,-0.43,-8.8,-1.2,2.54,2.52,,
1.04,-9.73,1.07,-1.34,-13.26,1.01,2.55,2.52,,
3.2,-13.24,1.59,1.05,-15.12,1.4,2.54,2.52,,
-1.21,-3.62,-0.89,-0.05,-6.42,-1.45,2.55,2.52,,
1.37,-11.17,0.03,0.87,-15.14,-0.83,2.53,2.51,,
0.42,-11.3,-0.49,2.93,-11.89,-0.19,2.54,2.51,,
-0.75,-7.26,1.76,1.16,-10.19,1.09,2.53,2.5,,
1.27,-12.85,0.95,1.1,-12.3,1.1,2.54,2.5,,
0.06,-8.52,-2.54,2.31,-9.37,-2.48,2.54,2.51,,
0.63,-11.74,-2.09,1.13,-7.86,-2.98,2.54,2.51,,
-0.09,-12.3,-1.36,0.69,-10.93,-1.27,2.54,2.53,,
