#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
3.31,-5.68,3.17,1.49,-5.91,1.97,2.52,2.51
-2.58,-6.24,1.09,-2.47,-2.58,2.98,2.52,2.51
0.08,-9.82,-3.78,-2.40,-5.94,-2.33,2.53,2.50
0.34,-11.90,-1.71,-0.55,-12.84,-3.29,2.52,2.51
-2.18,-14.66,-0.74,-1.76,-11.47,3.65,2.51,2.49
-1.73,-10.60,-2.72,-1.03,-4.07,-3.03,2.53,2.50
1.05,-11.13,3.55,5.92,-11.68,6.64,2.53,2.51
-3.02,-12.98,-4.26,1.90,-6.67,0.62,2.54,2.52
1.18,-2.37,-0.21,-0.93,-8.53,-2.09,2.52,2.51
2.65,-13.25,3.79,2.31,-12.28,2.77,2.53,2.51
4.18,-10.10,0.77,4.32,-12.05,1.77,2.54,2.51
1.96,-9.76,-1.65,0.96,-8.12,0.32,2.53,2.51
-1.33,-4.13,-1.64,-1.28,-4.29,-2.43,2.55,2.51
-0.10,-8.86,-1.96,-1.04,-12.04,-3.10,2.52,2.49
-2.03,-7.15,-3.16,-1.59,-12.24,-2.67,2.52,2.50
-2.38,-8.71,-3.32,-2.37,-7.23,-1.18,2.54,2.50
1.23,-6.87,1.01,1.80,-7.63,0.35,2.54,2.50
-0.07,-12.83,0.04,0.92,-7.46,-0.78,2.52,2.50
2.38,-10.64,2.22,3.01,-7.79,3.64,2.52,2.50
2.08,-2.49,0.62,-1.11,-9.00,-1.20,2.53,2.51
0.45,-10.73,1.98,-1.68,-9.28,1.85,2.54,2.51
1.86,-12.00,0.18,1.29,-9.45,-0.52,2.53,2.51
-1.06,-14.22,-2.04,2.08,-14.70,-3.78,2.53,2.49
1.13,-3.04,0.42,1.07,-7.08,-0.33,2.52,2.51
1.16,-9.88,-0.11,-1.27,-10.76,-0.27,2.52,2.51
0.67,-20.32,-0.23,2.00,-15.69,1.54,2.53,2.51
-1.65,-3.18,-1.07,0.68,-4.69,-1.92,2.53,2.52
-0.06,-5.32,-2.06,-1.43,-9.43,-2.59,2.54,2.50
-3.06,-16.15,-5.84,-2.06,-5.52,-2.80,2.53,2.50
1.32,-14.92,3.08,2.41,-14.03,3.45,2.54,2.50
-1.08,-12.26,-3.48,2.55,-10.44,0.26,2.52,2.52
2.46,-5.80,2.92,3.64,-2.47,2.83,2.54,2.52
1.12,-12.63,0.03,-0.20,-13.94,-2.25,2.52,2.50
2.30,-7.42,0.83,6.13,-9.06,1.19,2.54,2.51
1.19,-10.22,-2.44,-0.24,-8.67,-2.17,2.53,2.51
1.25,-6.35,-3.00,-1.28,-15.99,-3.89,2.52,2.50
1.08,-11.57,1.83,1.68,-12.34,-0.52,2.53,2.51
0.54,-9.73,-1.82,-0.36,-3.41,-2.34,2.54,2.50
3.31,-11.73,0.44,-0.92,-14.29,-2.26,2.52,2.54
3.91,-8.93,-0.21,2.63,-8.20,-1.69,2.52,2.51
-2.57,-8.18,-0.65,-2.96,-10.88,-1.08,2.54,2.50
1.95,-9.62,0.42,-0.67,-8.78,0.40,2.53,2.52
-0.34,-8.77,1.23,3.52,-7.19,0.52,2.52,2.51
-0.03,-8.76,-1.99,-1.30,-10.58,1.71,2.52,2.51
4.55,-4.92,0.17,4.08,-9.68,-0.72,2.53,2.52
1.82,-8.61,2.39,1.23,-6.91,1.30,2.54,2.52
0.03,-13.72,-0.26,1.87,-11.99,0.40,2.53,2.52
4.36,-8.67,1.26,5.48,-11.27,0.20,2.54,2.52
3.02,-7.13,1.28,4.91,-7.08,1.88,2.53,2.52
2.37,-12.83,0.85,-0.75,-10.49,-0.62,2.53,2.52
3.91,-8.75,0.69,4.25,-15.28,0.94,2.51,2.50
1.27,-10.02,1.42,1.18,-9.48,2.14,2.53,2.50
-1.14,-12.87,0.39,-2.07,-12.73,0.88,2.54,2.52
2.56,-11.61,-2.69,2.11,-8.74,-4.07,2.52,2.51
3.75,-8.67,-0.71,2.16,-10.96,-2.46,2.51,2.51
-1.53,-11.77,-2.43,-2.04,-9.68,-2.32,2.52,2.50
-1.11,-9.30,-3.64,-1.06,-11.43,-3.57,2.52,2.50
-1.18,-7.21,-2.43,2.49,-6.06,-0.85,2.53,2.51
-0.75,-10.42,-2.36,-1.62,-7.40,-1.67,2.54,2.52
0.09,-9.67,3.92,2.47,-10.90,5.90,2.54,2.50
-2.12,-7.76,-2.62,-2.58,-11.55,-0.27,2.52,2.50
-1.74,-8.18,-4.18,-1.75,-10.43,-3.04,2.52,2.51
0.49,0.48,-3.41,-0.12,-8.35,-3.43,2.52,2.51
2.03,-14.21,1.05,0.97,-12.48,-0.09,2.52,2.50
3.27,-7.60,3.98,0.30,-4.52,3.29,2.52,2.49
-2.58,-12.79,0.91,-0.05,-6.68,0.28,2.53,2.53
3.00,-3.40,3.56,0.88,-5.07,0.53,2.52,2.50
1.22,-15.26,-2.41,3.62,-11.24,0.32,2.54,2.51
-0.23,-12.73,-2.84,-0.44,-12.73,-0.71,2.53,2.50
3.28,-10.98,1.57,0.26,-8.96,-0.15,2.52,2.51
2.05,-12.60,0.93,-0.42,-12.93,-1.61,2.51,2.52
1.83,-12.92,0.52,-2.01,-15.07,-0.65,2.53,2.50
5.22,-8.69,3.41,4.66,-11.63,1.70,2.54,2.52
3.00,-8.77,2.67,1.51,-8.82,2.29,2.53,2.52
4.73,-10.93,3.28,2.67,-9.88,1.54,2.53,2.52
1.55,-6.18,-2.15,-0.60,-13.09,-4.03,2.53,2.52
0.78,-6.96,2.22,1.75,-6.50,3.34,2.51,2.50
5.73,-8.66,4.47,0.25,-10.28,1.92,2.53,2.49
-0.91,-14.77,-3.84,-2.20,-10.85,-2.53,2.52,2.50
3.27,-7.91,-1.55,-0.36,-11.15,-4.62,2.55,2.50
1.57,-4.98,-0.58,-2.66,-9.11,0.02,2.53,2.51
-2.41,-11.54,-2.20,-1.04,-8.74,-0.37,2.52,2.49
2.41,-10.05,2.29,3.53,-8.42,2.83,2.53,2.51
2.62,-10.15,0.79,1.47,-6.16,0.80,2.52,2.49
-1.61,-10.86,-2.48,0.62,-7.94,-0.45,2.53,2.51
-0.94,-16.79,0.24,2.38,-10.13,0.98,2.54,2.50
-0.52,-10.91,-3.73,-1.55,-1.53,-4.34,2.52,2.49
5.36,-4.50,5.18,3.99,-12.44,3.45,2.54,2.51
-2.33,-4.08,-1.39,0.53,-6.52,1.49,2.52,2.51
-0.40,-9.78,-2.46,2.33,-6.74,-1.61,2.53,2.50
-0.62,-11.76,0.93,0.71,-1.22,-0.46,2.53,2.50
2.59,-11.48,1.23,2.62,-12.54,1.83,2.52,2.52
-2.54,-7.35,-4.13,0.94,-6.18,-1.67,2.53,2.52
0.75,-9.59,-3.32,-2.47,-13.26,-4.06,2.53,2.51
-0.34,-12.69,-1.00,1.42,-11.93,0.70,2.54,2.51
-2.05,-12.39,-4.59,-2.89,-10.88,-3.39,2.51,2.51
-0.72,-14.31,0.81,0.27,-13.24,1.74,2.53,2.51
1.91,-6.29,1.52,4.14,-8.83,3.56,2.53,2.52
1.58,-5.18,-3.37,0.97,-4.87,-3.05,2.51,2.51
0.38,-10.84,-1.77,-1.23,-11.94,-1.94,2.52,2.50
-1.22,-7.37,0.77,0.08,-8.56,-0.26,2.55,2.51
4.58,-9.24,2.51,1.37,-11.19,0.21,2.53,2.50
5.20,-7.83,-1.12,2.36,-7.23,-1.76,2.52,2.52
1.54,-10.68,-4.25,0.15,-12.00,-4.40,2.52,2.50
0.43,-8.72,0.82,-3.16,-9.63,2.97,2.52,2.51
0.44,-8.22,0.06,-0.39,-8.81,-0.64,2.52,2.50
1.23,-10.96,-1.28,0.87,-4.62,-0.50,2.51,2.50
1.65,-8.77,0.93,2.27,-8.94,1.65,2.52,2.51
-0.33,-7.68,0.32,0.47,-5.82,0.71,2.53,2.50
-0.34,-12.15,-0.70,0.66,-12.78,-0.28,2.53,2.50
0.27,-10.82,-1.21,0.58,-8.94,-1.74,2.52,2.50
0.38,-8.48,-1.33,-0.22,-9.75,-2.94,2.54,2.52
-0.14,-10.85,-0.10,2.66,-8.25,0.09,2.54,2.51
1.41,-10.78,-0.64,-0.32,-10.75,-0.82,2.54,2.50
2.04,-9.24,1.36,-0.21,-12.86,0.97,2.54,2.51
-1.00,-4.34,-0.11,1.01,-7.56,1.03,2.53,2.50
1.11,-11.04,0.35,-0.26,-14.00,-0.09,2.54,2.51
2.21,-14.41,0.56,1.98,-12.82,1.02,2.50,2.51
0.26,-13.63,-0.00,0.65,-11.09,0.74,2.53,2.50
2.98,-11.96,2.67,5.36,-10.37,3.18,2.52,2.51
2.83,-9.57,0.75,1.60,-14.02,1.13,2.52,2.52
0.62,-6.18,-1.34,1.36,-6.64,-0.11,2.52,2.51
-0.50,-10.95,-1.63,-2.03,-5.15,-0.53,2.52,2.50
-0.91,-8.70,2.15,1.06,-6.54,2.60,2.54,2.51
0.95,-5.97,1.15,0.78,-6.79,1.11,2.53,2.50
3.06,-11.33,0.18,2.41,-7.56,-0.15,2.52,2.51
4.64,-7.55,1.75,3.06,-7.81,1.44,2.51,2.49
-0.58,-10.81,0.23,-0.77,-11.25,0.03,2.52,2.51
-0.75,-5.72,1.02,1.66,-6.87,1.71,2.53,2.50
2.00,-11.35,2.44,2.56,-11.12,1.47,2.52,2.51
-1.00,-8.69,0.38,0.12,-9.64,1.68,2.52,2.52
0.98,-10.56,-0.04,1.53,-6.67,-0.28,2.54,2.52
3.66,-12.91,3.48,0.95,-10.56,3.50,2.53,2.50
-3.02,-14.91,-4.23,-0.34,-4.43,-1.77,2.54,2.52
2.81,-10.73,-0.33,0.72,-9.79,-1.37,2.52,2.52
2.96,-9.46,0.74,-0.05,-9.12,0.31,2.52,2.52
-0.40,-6.00,0.02,-0.67,-8.27,0.21,2.53,2.50
-0.95,-7.86,-1.42,0.20,-11.35,-1.12,2.54,2.51
1.65,-4.91,-1.39,-0.05,-7.41,-2.60,2.52,2.52
-0.31,-11.75,-1.21,3.09,-8.10,-0.99,2.52,2.50
0.13,-7.78,0.51,0.64,-7.90,0.52,2.53,2.50
-1.81,-8.35,-1.65,-2.78,-8.06,-0.16,2.54,2.51
0.32,-8.72,1.82,1.42,-8.50,1.24,2.53,2.50
-0.67,-9.26,0.80,3.03,-6.74,3.14,2.53,2.53
0.61,-5.73,0.35,0.38,-8.88,-0.15,2.54,2.51
-1.14,-11.14,-1.23,-0.89,-4.64,-0.53,2.53,2.51
-2.19,-10.72,-2.16,-3.71,-11.55,-3.02,2.54,2.51
1.06,-7.59,0.90,1.58,-9.28,-1.75,2.53,2.51
2.12,-8.51,-0.95,2.75,-6.44,-0.70,2.53,2.50
-1.43,-7.71,-0.42,-2.60,-8.82,-0.78,2.54,2.50
6.35,-10.05,4.72,0.53,-9.32,2.17,2.52,2.49
-1.13,-7.94,0.49,-1.71,-14.33,-0.62,2.54,2.52
0.14,-8.54,-2.50,-2.28,-8.13,-2.40,2.52,2.50
2.41,-11.29,-2.55,1.37,-5.86,-3.19,2.53,2.51
1.30,-11.86,0.74,-1.48,-10.87,0.34,2.51,2.50
1.74,-9.44,4.22,2.25,-8.09,2.17,2.53,2.53
3.40,-7.35,0.19,0.45,-11.98,-0.69,2.52,2.51
2.86,-6.27,1.81,1.59,-7.86,1.14,2.53,2.50
2.05,-13.17,1.97,-0.63,-16.65,0.24,2.54,2.50
0.71,-6.16,0.05,-0.00,-6.57,0.27,2.52,2.51
4.62,-7.34,4.41,3.80,-5.68,2.45,2.52,2.51
-0.15,-9.54,-1.78,-1.85,-10.92,-2.61,2.52,2.50
-2.37,-13.16,-4.21,-1.94,-11.42,-2.30,2.52,2.50
3.79,-11.26,-1.42,0.75,-9.38,-1.27,2.52,2.51
-0.08,-10.23,0.73,-2.70,-10.58,-0.62,2.51,2.50
-1.50,-10.20,0.76,-2.26,-9.28,-0.37,2.52,2.50
0.78,-14.31,-0.77,0.24,-14.52,-0.05,2.52,2.50
-1.59,-11.08,-0.22,-1.42,-11.30,1.23,2.55,2.50
-2.39,-9.54,0.25,0.86,-6.68,1.50,2.53,2.50
-1.40,-12.56,-4.30,-0.02,-10.15,-3.92,2.53,2.50
1.16,-9.32,1.84,-0.29,-13.24,0.84,2.53,2.51
1.17,-11.53,-3.36,2.46,-13.52,-0.92,2.53,2.51
1.81,-4.89,-0.23,0.12,-12.79,-1.05,2.51,2.50
1.37,-9.94,-0.21,3.49,-11.51,0.84,2.54,2.49
0.46,-10.61,0.84,1.90,-8.18,0.38,2.53,2.51
-0.10,-9.86,0.18,-0.52,-7.98,0.96,2.52,2.52
-0.41,-9.07,-0.27,1.00,-9.23,0.08,2.53,2.51
-0.30,-10.49,-3.41,-4.58,-13.54,-3.08,2.53,2.50
0.78,-8.70,2.13,-1.26,-6.92,3.18,2.53,2.50
1.53,-13.19,0.67,-0.64,-10.73,-0.22,2.53,2.51
1.44,-12.38,-0.63,-0.27,-11.61,-1.41,2.52,2.51
2.10,-7.56,1.10,3.99,-7.77,1.05,2.52,2.51
0.74,-9.73,-3.42,2.30,-6.17,-3.12,2.51,2.52
-0.51,-14.35,-1.30,-1.45,-15.17,0.31,2.54,2.50
-0.66,-9.67,-2.09,-0.32,-9.96,-1.53,2.51,2.50
4.05,-8.28,3.01,1.38,-15.51,2.02,2.52,2.51
0.08,-6.46,3.34,1.55,-5.50,3.54,2.53,2.51
0.64,-17.04,-2.76,4.93,-6.12,-2.40,2.54,2.52
-0.01,-16.87,1.81,2.55,-6.96,2.99,2.54,2.50
-2.59,-12.26,-1.67,-1.44,-8.71,-2.19,2.54,2.53
-2.20,-8.73,-1.04,3.03,-8.44,1.53,2.53,2.52
1.53,-9.66,-4.02,1.32,-13.91,-4.38,2.51,2.49
1.99,-9.74,0.64,2.56,-7.63,0.39,2.53,2.49
-0.49,-7.65,-1.31,1.73,-7.65,-1.46,2.53,2.51
1.64,-13.25,-0.44,2.68,-9.47,-0.32,2.52,2.50
-1.97,-9.58,-2.08,-3.46,-7.45,-1.76,2.53,2.51
-1.52,-9.71,1.60,1.79,-9.68,2.37,2.54,2.50
-0.36,-11.52,-0.34,1.74,-11.31,0.80,2.53,2.50
2.51,-9.11,2.82,1.07,-7.17,3.02,2.52,2.50
-1.02,-8.20,0.73,3.42,-7.23,0.07,2.53,2.53
1.62,-9.79,-1.43,-0.80,-6.61,-3.16,2.53,2.50
1.78,-10.88,1.32,0.75,-11.49,-0.14,2.55,2.52
2.03,-11.08,0.57,0.64,-11.06,0.10,2.52,2.51
4.03,-9.62,0.72,2.04,-12.02,-1.66,2.52,2.51
-0.50,-5.82,1.04,-0.63,-9.88,-0.32,2.53,2.51
-0.48,-10.14,-0.31,2.29,-7.67,0.10,2.53,2.50
2.91,-5.15,1.70,0.87,-10.41,1.06,2.52,2.50
3.16,-10.24,1.83,0.73,-14.88,-0.99,2.52,2.49
4.94,-5.92,-3.04,0.77,-15.25,-3.71,2.53,2.51
-0.02,-12.30,0.99,-1.46,-17.07,1.30,2.53,2.51
2.35,-7.98,0.63,3.42,-10.44,-0.04,2.53,2.50
-0.67,-11.85,-2.34,0.55,-11.09,-1.98,2.54,2.51
0.32,-10.01,-1.05,-1.64,-13.24,-3.16,2.54,2.52
-2.18,-12.54,-3.35,-1.81,-11.91,-1.57,2.54,2.50
-0.47,-9.32,-2.13,1.87,-10.99,-2.45,2.52,2.52
1.82,-11.44,-0.49,2.07,-13.32,-1.53,2.53,2.51
0.06,-10.41,-2.25,-4.66,-11.52,-3.27,2.52,2.49
-2.49,-12.04,-0.88,-0.55,-11.21,1.42,2.53,2.50
-2.48,-6.32,1.84,-3.10,-10.49,2.28,2.52,2.50
-0.36,-7.57,-2.80,-2.49,-12.83,-2.80,2.53,2.51
1.42,-10.48,3.10,1.24,-13.37,2.09,2.53,2.49
2.65,-7.87,0.46,2.23,-9.92,2.07,2.52,2.49
-0.61,-11.45,-1.06,1.24,-9.09,-1.90,2.51,2.50
3.83,-10.42,-0.42,0.24,-8.59,-1.83,2.52,2.52
2.91,-5.87,1.23,-0.83,-9.74,-1.75,2.53,2.51
-1.60,-11.80,-1.10,1.24,-9.08,1.47,2.53,2.51
-1.43,-13.01,1.07,0.40,-9.10,-0.46,2.54,2.50
-1.30,-5.67,-0.31,0.05,-7.27,0.37,2.53,2.54
-0.12,-11.94,1.20,0.56,-13.22,-0.37,2.53,2.49
0.36,-11.66,-0.75,1.42,-10.74,0.47,2.53,2.51
0.97,-10.02,1.26,0.48,-8.03,0.53,2.53,2.51
0.87,-12.63,-1.11,0.93,-11.80,0.02,2.52,2.51
1.88,-13.72,-0.51,0.79,-9.95,0.17,2.53,2.51
-0.91,-7.47,-3.00,-1.35,-9.72,-3.09,2.51,2.51
-0.07,-11.59,-1.05,-2.00,-11.58,-2.19,2.52,2.51
1.73,-9.59,3.72,0.57,-12.20,4.20,2.54,2.51
0.64,-7.23,0.09,-3.62,-13.75,-1.10,2.52,2.51
1.10,-12.80,1.84,-1.07,-11.07,0.50,2.53,2.51
0.83,-7.60,-0.97,2.45,-6.60,1.12,2.53,2.50
1.40,-13.66,0.29,4.76,-8.87,0.32,2.53,2.49
0.11,-8.16,-0.70,-0.89,-13.74,-1.63,2.53,2.50
-0.70,-9.59,-0.12,1.16,-10.11,0.41,2.53,2.50
2.82,-7.93,2.79,2.26,-6.14,1.07,2.54,2.51
-0.41,-9.37,-1.04,-3.07,-12.03,-3.28,2.54,2.50
1.39,-8.53,2.96,-1.88,-10.99,0.45,2.52,2.50
0.92,-9.76,1.07,2.32,-8.05,0.79,2.55,2.51
-0.44,-4.58,0.24,1.70,-6.01,1.67,2.53,2.50
2.39,-6.01,-0.06,1.53,-9.50,-1.79,2.51,2.51
0.96,-17.02,1.27,3.94,-4.23,0.83,2.53,2.51
0.83,-3.05,2.29,3.28,-5.19,1.43,2.54,2.50
3.66,-6.30,-0.08,-1.44,-16.65,-2.45,2.53,2.51
-0.18,-12.58,-0.25,0.56,-10.40,1.41,2.53,2.51
2.80,-10.56,1.52,-0.04,-10.45,-1.12,2.53,2.53
-1.39,-11.54,-0.90,3.26,-9.75,1.90,2.52,2.51
1.33,-8.78,1.47,0.59,-6.94,2.59,2.54,2.50
3.44,-7.73,3.59,3.19,-4.93,1.86,2.53,2.50
1.18,-9.81,2.77,0.91,-7.44,3.17,2.54,2.52
-1.71,-4.75,-1.03,-0.94,-7.06,-1.29,2.52,2.52
-1.62,-12.01,-1.54,-0.31,-8.63,-0.13,2.53,2.51
4.14,-10.35,2.19,4.44,-7.17,2.10,2.53,2.53
1.91,-3.27,-1.09,-0.81,-1.18,-0.60,2.52,2.51
-0.98,-10.69,-2.63,-0.41,-11.37,-3.12,2.53,2.50
-4.04,-10.51,0.76,-1.55,-11.11,1.34,2.52,2.51
1.45,-13.76,-0.43,0.92,-12.54,-0.78,2.54,2.51
2.68,-9.08,1.80,1.07,-11.26,-0.68,2.53,2.52
2.20,-10.90,0.41,0.92,-14.86,-0.66,2.51,2.51
0.11,-8.64,-0.46,0.85,-8.30,0.17,2.53,2.51
0.36,-12.26,-0.35,-0.10,-11.25,-0.33,2.53,2.51
-1.68,-13.35,-1.38,-0.62,-9.80,-1.39,2.52,2.51
1.59,-11.86,-0.15,0.46,-9.08,-1.56,2.52,2.50
0.17,-7.62,1.22,-1.54,-9.47,0.29,2.53,2.49
-0.38,-9.35,-1.76,1.54,-7.48,-0.59,2.53,2.51
-3.44,-9.73,-2.52,1.32,-7.75,-0.38,2.53,2.49
1.68,-12.16,-4.07,-1.12,-12.56,-3.72,2.51,2.52
2.21,-10.11,3.04,2.09,-7.90,0.51,2.55,2.52
-0.48,-8.36,-2.11,4.32,-5.61,0.20,2.53,2.52
0.78,-11.42,-0.04,0.64,-9.14,0.18,2.52,2.51
-1.64,-10.93,-2.68,-2.60,-14.63,-2.94,2.52,2.50
-2.09,-10.84,-1.13,1.05,-8.26,0.72,2.51,2.49
2.21,-5.52,0.07,-1.37,-13.23,-3.54,2.52,2.51
-1.86,-10.74,-3.21,0.16,-9.33,-2.00,2.52,2.50
-0.99,-14.31,-1.37,0.48,-5.06,-0.11,2.54,2.51
-1.88,-12.04,-3.19,-3.04,-13.66,-3.42,2.53,2.51
2.54,-8.11,-0.36,2.77,-9.71,-0.64,2.52,2.50
-0.68,-9.99,0.25,-2.03,-12.36,0.24,2.52,2.51
2.26,-9.89,0.97,-0.26,-9.42,-0.29,2.52,2.50
3.24,-10.92,3.59,0.45,-13.04,1.15,2.55,2.52
0.65,-16.78,2.02,-1.59,-9.15,4.21,2.52,2.50
0.11,-9.54,-0.18,-0.45,-6.28,0.41,2.53,2.51
1.07,-8.58,-0.86,0.24,-8.44,-0.55,2.52,2.51
1.91,-10.08,1.77,0.68,-16.57,0.30,2.53,2.51
-1.40,-11.84,-2.36,-1.01,-11.90,-3.03,2.51,2.51
0.14,-12.39,0.83,-1.64,-12.05,1.75,2.53,2.53
-0.71,-7.95,-1.41,1.05,-9.73,-1.65,2.53,2.50
0.26,-12.39,2.87,1.46,-9.77,1.53,2.53,2.53
1.04,-8.73,0.65,-2.31,-8.60,-0.49,2.53,2.50
-2.89,-10.67,0.80,1.19,-8.49,1.81,2.53,2.50
-2.91,-15.08,-1.19,-0.48,-9.86,0.96,2.54,2.51
1.72,-7.69,-2.39,-2.83,-12.12,-3.89,2.51,2.50
-0.68,-10.70,-3.11,-1.99,-11.24,-2.96,2.51,2.49
1.10,-10.93,1.53,2.73,-9.99,2.81,2.52,2.51
1.25,-15.51,-2.64,1.23,-11.08,-3.24,2.53,2.52
-0.25,-7.32,3.18,4.19,-5.89,3.33,2.53,2.50
-0.56,-11.52,-1.71,2.96,-12.39,-2.82,2.53,2.51
-0.71,-6.74,-1.38,1.04,-8.89,0.41,2.54,2.50
2.31,-10.76,1.82,4.80,-9.34,3.82,2.53,2.51
-1.25,-11.80,-0.77,-0.73,-8.77,0.62,2.53,2.50
-1.17,-9.87,2.72,-1.36,-9.39,2.81,2.53,2.50
-0.55,-7.82,0.58,2.62,-6.44,1.55,2.51,2.51
-2.93,-19.47,-1.79,0.46,-6.79,0.11,2.53,2.51
-3.62,-12.73,-0.41,1.07,-9.81,1.16,2.53,2.51
3.73,-7.18,1.38,2.41,-9.45,1.43,2.53,2.51
4.87,-11.19,0.22,3.50,-12.29,-1.86,2.52,2.51
0.49,-9.68,3.13,3.94,-8.24,3.76,2.53,2.51
1.37,-10.74,-0.33,0.35,-10.05,-2.22,2.53,2.49
0.08,-12.03,1.60,0.56,-8.01,-0.10,2.54,2.51
4.53,-9.62,1.99,0.56,-9.45,-0.06,2.55,2.51
-0.19,-14.79,-2.72,0.16,-9.96,0.56,2.54,2.51
-1.86,-16.30,-0.43,-0.75,-16.42,0.84,2.53,2.50
-0.84,-14.02,0.95,1.51,-10.82,1.72,2.52,2.49
-1.02,-10.19,-1.61,1.60,-13.70,0.01,2.52,2.49
3.38,-14.60,-1.30,1.49,-12.37,-0.15,2.53,2.50
-4.11,-13.74,-3.40,-1.01,-1.43,-1.00,2.51,2.51
-1.33,-9.46,-1.78,0.95,-6.58,-1.38,2.53,2.51
2.39,-5.97,0.29,4.06,-9.21,0.34,2.53,2.52
0.11,-8.09,-0.84,-2.74,-11.99,-1.69,2.52,2.51
0.64,-2.70,-1.57,-0.37,-8.55,-2.32,2.52,2.51
0.51,-9.74,1.53,-1.35,-15.11,1.18,2.52,2.52
-1.01,-11.62,-2.28,-3.18,-12.45,-1.71,2.53,2.51
-0.43,-11.17,-3.31,0.17,-8.07,-2.66,2.52,2.50
3.01,-12.81,-0.58,2.97,-9.15,0.09,2.54,2.51
-2.30,-11.85,-4.67,0.54,-7.13,-2.80,2.52,2.49
2.54,-8.03,-0.33,3.92,-10.10,1.59,2.53,2.51
0.29,-7.14,-1.05,-0.55,-9.18,-1.40,2.52,2.50
2.96,-11.32,1.87,1.32,-9.44,2.32,2.53,2.51
2.03,-4.23,3.73,1.27,-5.12,1.13,2.53,2.50
4.11,-4.11,-1.39,-1.60,-11.49,-4.70,2.51,2.50
-2.22,-8.83,-1.98,-0.72,-7.32,-1.14,2.53,2.50
-1.01,-15.52,-1.95,-0.20,-9.64,-0.71,2.52,2.49
6.62,-7.80,4.89,1.42,-11.44,0.85,2.53,2.52
1.77,-12.96,0.96,1.12,-8.80,1.22,2.54,2.50
-3.54,-15.47,-0.60,0.36,-7.34,0.29,2.53,2.51
-4.06,-8.47,-3.22,-4.01,-11.29,-2.38,2.53,2.51
2.92,-8.37,2.91,2.68,-11.89,2.91,2.51,2.51
1.18,-12.02,2.12,3.54,-9.94,2.65,2.52,2.49
0.44,-11.04,0.44,0.69,-8.98,0.14,2.52,2.51
1.20,-10.45,0.76,2.18,-13.55,1.21,2.53,2.51
-0.59,-12.91,1.30,3.97,-10.95,3.26,2.53,2.51
-1.97,-11.60,-0.11,2.51,-9.45,1.52,2.53,2.51
-1.62,-10.73,0.25,2.15,-7.05,2.00,2.53,2.52
3.00,-9.55,0.65,-0.33,-12.70,-1.73,2.54,2.53
-2.00,-11.04,-1.88,0.57,-6.98,-2.50,2.54,2.51
-0.60,-11.68,-3.13,-2.79,-7.10,-2.55,2.53,2.50
-0.30,-11.98,-0.25,0.82,-10.17,0.36,2.52,2.52
3.24,-3.78,1.46,-0.08,-6.16,1.47,2.53,2.50
1.66,-0.62,-1.23,-1.64,-9.88,0.24,2.53,2.51
4.43,-12.77,0.27,4.43,-12.77,0.27,2.52,2.50
-0.08,-12.21,-0.64,0.67,-3.16,0.91,2.54,2.51
0.13,-10.64,-1.57,4.23,-7.45,-1.03,2.50,2.50
4.65,-8.04,-2.13,-0.34,-10.23,-1.04,2.53,2.51
-0.74,-6.49,-0.57,0.76,-7.22,-0.57,2.52,2.50
-0.19,-9.28,-1.48,2.15,-11.75,-0.30,2.52,2.50
0.62,-8.42,0.72,-0.66,-6.19,0.14,2.52,2.50
-0.55,-13.46,2.62,3.62,-12.99,2.50,2.52,2.52
1.16,-8.90,-0.77,1.22,-8.19,-0.59,2.54,2.51
2.17,-17.27,-0.93,0.52,-14.49,-1.48,2.51,2.50
0.14,-25.05,-3.92,0.06,-10.06,-0.50,2.51,2.50
-3.68,-0.62,-0.62,-1.36,-10.83,-1.06,2.53,2.51
0.72,-11.92,2.35,0.22,-14.80,1.71,2.54,2.50
1.92,-5.90,2.11,-0.37,-10.00,-0.26,2.53,2.50
0.72,-6.96,-0.03,2.67,-4.70,-0.38,2.53,2.51
-0.93,-7.91,0.07,-0.54,-8.78,-0.24,2.52,2.50
8.49,-58.61,-3.87,4.30,-14.71,-0.62,2.52,2.50
6.17,-0.85,6.85,6.17,-0.85,6.85,2.53,2.51
4.93,-4.74,5.40,4.93,-4.74,5.40,2.53,2.50
5.88,-5.05,4.90,8.44,-11.92,9.27,2.52,2.51
4.75,-37.21,9.35,3.51,-8.22,2.90,2.54,2.51
1.38,-6.74,-0.98,-1.69,-8.74,-2.50,2.54,2.51
-2.86,-5.11,0.02,-3.70,-8.44,-1.09,2.50,2.51
2.15,-10.24,0.18,1.71,-10.23,0.97,2.52,2.48
1.48,-6.95,-0.40,-0.45,-7.22,-1.13,2.52,2.50
0.80,-12.45,0.74,1.66,-9.27,2.27,2.53,2.50
-2.15,-9.83,-4.28,0.50,-4.76,-1.57,2.52,2.49
1.14,-12.60,-2.66,-0.66,-10.52,-1.53,2.52,2.52
1.58,-7.09,-0.84,0.34,-10.07,-0.42,2.51,2.50
0.57,-10.46,-3.04,1.05,-9.13,-2.49,2.51,2.50
2.52,-11.01,1.99,3.14,-9.75,3.48,2.52,2.52
-1.68,-8.05,-3.25,-1.46,-8.32,-1.78,2.54,2.50
